host_id,host_active_years,host_listings_count,host_response_rate_clean,host_acceptance_rate_clean,cluster
337704762,5.0,5,1.0,0.33,0.0
14684402,11.0,1,,,
101200952,8.0,1,,,
564622250,1.0,1,1.0,0.9,1.0
247362168,6.0,1,,1.0,
3649594,12.0,1,,,
125306881,8.0,2,,,
499417101,2.0,5,0.7,0.85,1.0
34205379,10.0,1,,,
36517919,9.0,1,,,
102478632,8.0,1,0.89,0.67,0.0
549746840,1.0,42,1.0,0.96,2.0
21580641,10.0,1,0.5,0.0,3.0
2914161,12.0,1,,,
541345424,1.0,163,1.0,0.99,2.0
6056397,12.0,2,1.0,0.91,0.0
4997620,12.0,1,1.0,1.0,0.0
51123621,9.0,1,1.0,0.92,0.0
564798439,1.0,1,,1.0,
564992408,1.0,1,,1.0,
88381085,8.0,2,,1.0,
413352553,3.0,1,1.0,0.2,1.0
33796890,10.0,1,,,
564997552,1.0,2,1.0,1.0,1.0
10398181,11.0,2,1.0,1.0,0.0
5639243,12.0,1,,,
564625841,1.0,1,,1.0,
593333778,0.0,172,1.0,1.0,2.0
564251645,1.0,132,0.91,0.98,2.0
83773831,8.0,1,1.0,0.86,0.0
549746840,1.0,42,1.0,0.96,2.0
410865503,3.0,1,1.0,0.25,1.0
340066885,5.0,1,1.0,1.0,1.0
87104678,8.0,1,,,
100661451,8.0,4,1.0,0.86,0.0
558130239,1.0,13,1.0,,3.0
74606685,9.0,3,1.0,0.4,0.0
112060797,8.0,1,,1.0,
335998296,5.0,183,1.0,1.0,2.0
227659743,6.0,1,,1.0,
314994947,5.0,851,0.97,0.98,2.0
33889201,10.0,407,0.89,0.98,2.0
33889201,10.0,407,0.89,0.98,2.0
24875395,10.0,1,1.0,0.94,0.0
31036728,10.0,1,,,
27014546,10.0,2,,,
548945496,1.0,1,1.0,0.93,1.0
103695736,8.0,1,1.0,1.0,0.0
65325412,9.0,1,1.0,0.77,0.0
564251645,1.0,132,0.91,0.98,2.0
519775293,2.0,115,1.0,1.0,2.0
410865959,3.0,1,,0.92,
564638965,1.0,1,,,
564639242,1.0,1,1.0,1.0,1.0
245844815,6.0,96,0.93,1.0,2.0
521181920,1.0,1,,,
446272720,3.0,1,1.0,0.84,1.0
564812819,1.0,1,0.33,0.67,3.0
152592989,7.0,1,1.0,0.99,0.0
24849127,10.0,1,,0.33,
24495283,10.0,122,0.68,0.68,2.0
560892322,1.0,1,,1.0,
564819390,1.0,1,0.89,0.02,1.0
564820206,1.0,1,1.0,0.99,1.0
244273198,6.0,1,1.0,0.9,1.0
25729184,10.0,1,1.0,0.0,0.0
564830475,1.0,1,1.0,1.0,1.0
556381137,1.0,1,1.0,1.0,1.0
230312863,6.0,1,,,
510525265,2.0,1,1.0,1.0,1.0
217193908,6.0,1,,,
68844496,9.0,1,1.0,1.0,0.0
727223,13.0,27,1.0,1.0,0.0
535965650,1.0,3,1.0,0.59,1.0
147545527,7.0,1,,,
33889201,10.0,407,0.89,0.98,2.0
101591545,8.0,1,,,
564652538,1.0,1,1.0,0.95,1.0
38720032,9.0,5,1.0,0.92,0.0
130909060,8.0,33,1.0,1.0,2.0
31399311,10.0,1,,,
4481189,12.0,1,,,
209934555,6.0,20,1.0,1.0,2.0
554778509,1.0,1,1.0,1.0,1.0
565036329,1.0,1,1.0,0.92,1.0
310394308,5.0,1,1.0,1.0,1.0
62121998,9.0,1,1.0,1.0,0.0
362620212,4.0,1,1.0,0.74,1.0
15751659,11.0,1,1.0,0.41,0.0
3058901,12.0,5,1.0,0.97,0.0
26001048,10.0,1,1.0,0.91,0.0
11597511,11.0,1,,1.0,
443540461,3.0,1,1.0,1.0,1.0
7791033,11.0,1,,,
24961192,10.0,1,1.0,0.83,0.0
166363449,7.0,2,,0.69,
350043083,5.0,3,1.0,1.0,1.0
315240317,5.0,29,0.81,0.92,2.0
181581651,7.0,1,,,
17009265,11.0,1,0.6,0.46,3.0
370759768,4.0,1,,0.33,
43163600,9.0,1,1.0,0.83,0.0
7202179,11.0,3,,1.0,
564693850,1.0,1,1.0,1.0,1.0
124299068,8.0,1,,,
9369232,11.0,1,1.0,0.6,0.0
6403348,12.0,1,0.7,0.82,0.0
521180613,1.0,29,0.92,1.0,1.0
95684880,8.0,1,1.0,1.0,0.0
40260266,9.0,1,1.0,0.89,0.0
565084488,1.0,1,,,
410697218,3.0,1,,0.0,
565087127,1.0,1,1.0,1.0,1.0
463274735,3.0,1,,1.0,
95457104,8.0,1,,,
15812782,11.0,1,,,
3058901,12.0,5,1.0,0.97,0.0
349288925,5.0,2,1.0,0.92,1.0
287303620,5.0,1,,,
502283645,2.0,6,1.0,0.98,1.0
154077030,7.0,1,,,
476362869,2.0,1,1.0,0.98,1.0
395714215,4.0,1,,,
17727489,10.0,1,,0.67,
1646944,13.0,20,1.0,0.98,0.0
423952410,3.0,1,,,
128961998,8.0,1,1.0,0.99,0.0
26951849,10.0,1,,1.0,
201241269,6.0,1,1.0,1.0,1.0
564658364,1.0,1,,,
533023024,1.0,1,1.0,0.5,1.0
78602527,8.0,1,1.0,0.68,0.0
1273525,13.0,2,1.0,0.99,0.0
564752444,1.0,4,0.92,1.0,1.0
2160612,13.0,1,1.0,0.68,0.0
128898139,8.0,1,,0.5,
31569813,10.0,1,1.0,1.0,0.0
593333778,0.0,172,1.0,1.0,2.0
37781772,9.0,1,1.0,0.0,0.0
10097473,11.0,1,1.0,0.76,0.0
51567288,9.0,171,1.0,0.99,2.0
565096964,1.0,1,,,
51567288,9.0,171,1.0,0.99,2.0
564939374,1.0,1,,1.0,
564759028,1.0,1,1.0,0.17,1.0
564251645,1.0,132,0.91,0.98,2.0
124525913,8.0,1,,0.83,
69308137,9.0,2,,1.0,
565328559,1.0,1,1.0,1.0,1.0
593333778,0.0,172,1.0,1.0,2.0
541345424,1.0,163,1.0,0.99,2.0
38114338,9.0,43,,,
392942286,4.0,1,,1.0,
108825505,8.0,1,1.0,0.86,0.0
18400024,10.0,2,,,
230142676,6.0,1,,,
9551605,11.0,1,1.0,0.61,0.0
564940439,1.0,1,1.0,1.0,1.0
557933560,1.0,1,,,
33986441,10.0,1,,0.33,
249916962,6.0,1,,,
7146400,11.0,1,,,
237487708,6.0,1,,,
75844060,9.0,1,,,
75211073,9.0,1,0.9,0.77,0.0
155204720,7.0,1,1.0,0.59,0.0
565102425,1.0,1,,1.0,
301887800,5.0,1,1.0,0.99,1.0
27050196,10.0,1,1.0,0.9,0.0
19670296,10.0,15,0.76,0.69,0.0
8517258,11.0,1,,0.75,
70633107,9.0,1,,1.0,
240629833,6.0,1,,1.0,
18400024,10.0,2,,,
32196097,10.0,1,0.0,0.13,3.0
557591757,1.0,4,0.97,1.0,1.0
61834441,9.0,1,,,
17438798,10.0,1,0.71,0.73,0.0
1443694,13.0,1,1.0,1.0,0.0
51726422,9.0,1,0.0,0.46,3.0
28114493,10.0,1,,,
564771387,1.0,2,0.9,0.81,1.0
49715533,9.0,1,,,
42761395,9.0,1,,0.0,
14414066,11.0,1,,0.6,
23459797,10.0,1,,,
270290546,5.0,1,,0.0,
9843772,11.0,1,,,
465548022,2.0,1,1.0,0.87,1.0
28916502,10.0,1,,,
47499764,9.0,1,1.0,0.4,0.0
26169773,10.0,1,1.0,1.0,0.0
303253988,5.0,2,1.0,1.0,1.0
58841737,9.0,1,,0.62,
31603024,10.0,1,1.0,0.42,0.0
40469189,9.0,1,,,
12504225,11.0,1,,,
71295395,9.0,1,,,
19333670,10.0,1,,,
240799400,6.0,1,1.0,0.86,1.0
553098325,1.0,2,,1.0,
55090634,9.0,1,,,
494251981,2.0,1,,,
557591757,1.0,4,0.97,1.0,1.0
413205296,3.0,1,,,
19340322,10.0,1,1.0,0.71,0.0
295425752,5.0,3,1.0,1.0,1.0
27602100,10.0,1,,,
127298679,8.0,1,1.0,0.98,0.0
10988478,11.0,1,1.0,1.0,0.0
364644007,4.0,1,,1.0,
15145508,11.0,1,,,
109491145,8.0,1,0.5,0.31,3.0
565096481,1.0,1,,,
91439687,8.0,1,1.0,0.94,0.0
35930114,10.0,1,0.83,1.0,0.0
2553358,13.0,1,,,
5273677,12.0,1,1.0,1.0,0.0
203099696,6.0,1,,0.78,
199985502,6.0,2,1.0,1.0,1.0
74576527,9.0,1,1.0,0.65,0.0
560722762,1.0,9,0.6,1.0,1.0
814812,13.0,1,1.0,0.91,0.0
389617297,4.0,19,0.9,0.98,1.0
418185439,3.0,1,,,
3133181,12.0,6,1.0,1.0,0.0
565287511,1.0,1,1.0,0.96,1.0
565286761,1.0,1,,0.86,
3133181,12.0,6,1.0,1.0,0.0
64406742,9.0,1,0.9,0.38,0.0
557545699,1.0,1,,,
38029249,9.0,1,0.8,0.61,0.0
152027565,7.0,1,0.2,0.0,3.0
10073448,11.0,1,,0.07,
353118384,4.0,1,,,
64851378,9.0,1,,,
475577375,2.0,1,1.0,0.97,1.0
308822230,5.0,1,,0.91,
18474808,10.0,1,,1.0,
16555707,11.0,1,,,
19776457,10.0,1,1.0,1.0,0.0
97903930,8.0,1,,,
448716922,3.0,21,0.97,1.0,1.0
169910951,7.0,1,,,
6719760,12.0,1,1.0,0.66,0.0
56326362,9.0,1,1.0,1.0,0.0
350103760,5.0,1,,0.75,
91687149,8.0,3,1.0,1.0,0.0
4149650,12.0,1,,,
397742982,4.0,1,,,
28163815,10.0,1,,,
91145678,8.0,1,1.0,0.67,0.0
473098786,2.0,1,,,
459721826,3.0,1,,1.0,
1428076,13.0,1,1.0,0.6,0.0
79424452,8.0,1,1.0,0.56,0.0
91311808,8.0,1,,0.75,
19270154,10.0,1,0.0,0.2,3.0
417611907,3.0,1,,0.0,
32523262,10.0,1,,0.0,
565171786,1.0,1,1.0,0.57,1.0
19370499,10.0,1,,,
565296651,1.0,1,1.0,0.63,1.0
52002396,9.0,1,1.0,0.56,0.0
130265671,8.0,1,,0.95,
242287050,6.0,1,,,
1425701,13.0,6,0.71,0.51,0.0
84195748,8.0,2,1.0,0.99,0.0
1305763,13.0,1,,,
399063785,4.0,1,1.0,1.0,1.0
396429125,4.0,1,0.75,0.33,1.0
6367076,12.0,2,1.0,0.41,0.0
563103120,1.0,4,1.0,1.0,1.0
654584,14.0,1,1.0,1.0,0.0
102815558,8.0,1,,,
97779179,8.0,1,1.0,0.78,0.0
564251645,1.0,132,0.91,0.98,2.0
5083927,12.0,1,0.86,0.7,0.0
46677379,9.0,1,1.0,0.88,0.0
93916572,8.0,6,1.0,0.98,0.0
577507547,1.0,265,1.0,1.0,2.0
245844815,6.0,96,0.93,1.0,2.0
72478583,9.0,1,,1.0,
125797498,8.0,103,0.91,1.0,2.0
5396463,12.0,1,1.0,0.97,0.0
565119566,1.0,1,,,
231278197,6.0,1,0.5,0.45,3.0
2828480,12.0,1,,0.0,
38826998,9.0,1,1.0,0.77,0.0
15752578,11.0,1,1.0,0.5,0.0
548271174,1.0,1,1.0,0.67,1.0
267686168,6.0,1,,1.0,
13118197,11.0,1,,0.83,
225927859,6.0,1,1.0,0.5,0.0
560178451,1.0,1,1.0,1.0,1.0
53039630,9.0,1,,1.0,
13577403,11.0,1,1.0,1.0,0.0
18369449,10.0,1,1.0,0.0,0.0
330415828,5.0,1,,,
38253482,9.0,1,1.0,1.0,0.0
4841435,12.0,6,,,
464650584,3.0,1,,,
442603057,3.0,1,,0.63,
577507547,1.0,265,1.0,1.0,2.0
513237318,2.0,13,1.0,1.0,1.0
9949460,11.0,1,,,
565469376,1.0,1,1.0,0.5,1.0
152001556,7.0,1,1.0,0.82,0.0
473035928,2.0,8,1.0,1.0,1.0
204263357,6.0,1,,,
19356044,10.0,1,0.25,0.0,3.0
3193338,12.0,1,,,
159432641,7.0,1,,,
396435685,4.0,1,,0.0,
472657798,2.0,1,,,
33043993,10.0,1,,0.98,
2564891,13.0,4,1.0,0.91,0.0
1475566,13.0,17,1.0,0.99,0.0
39629716,9.0,1,1.0,0.7,0.0
245844815,6.0,96,0.93,1.0,2.0
565330874,1.0,1,0.92,0.9,1.0
427555926,3.0,1,1.0,1.0,1.0
48833409,9.0,1,,,
17063998,10.0,1,,1.0,
4319374,12.0,1,,,
488720173,2.0,1,1.0,0.99,1.0
22016190,10.0,1,0.91,0.86,0.0
74340401,9.0,1,1.0,0.54,0.0
448405235,3.0,101,,,
461524996,3.0,1,,1.0,
104997811,8.0,1,1.0,0.82,0.0
304836620,5.0,1,,1.0,
107286593,8.0,1,,,
4078879,12.0,1,,,
3758980,12.0,52,1.0,0.83,2.0
314994947,5.0,851,0.97,0.98,2.0
529890426,1.0,1,1.0,0.91,1.0
17102564,10.0,1,1.0,1.0,0.0
288021511,5.0,5,1.0,0.99,1.0
141390569,7.0,1,,1.0,
564442498,1.0,1,,,
353575047,4.0,2,1.0,0.55,1.0
561039719,1.0,1,1.0,0.9,1.0
33889201,10.0,407,0.89,0.98,2.0
1857799,13.0,1,,0.93,
17206560,10.0,1,,0.85,
517515174,2.0,102,1.0,0.05,2.0
429199607,3.0,1,,,
97830263,8.0,1,1.0,0.79,0.0
564957372,1.0,1,,,
312189009,5.0,10,0.5,0.95,1.0
2123189,13.0,1,,,
445196302,3.0,1,0.75,0.0,3.0
312189009,5.0,10,0.5,0.95,1.0
312189009,5.0,10,0.5,0.95,1.0
517515174,2.0,102,1.0,0.05,2.0
9105506,11.0,1,1.0,0.93,0.0
40799986,9.0,1,,,
41291426,9.0,1,,1.0,
43624425,9.0,1,,0.96,
16515609,11.0,1,,,
565364157,1.0,1,1.0,1.0,1.0
218759901,6.0,1,,,
170767271,7.0,32,1.0,1.0,2.0
173866627,7.0,1,,,
489589422,2.0,115,1.0,1.0,2.0
56011688,9.0,1,,,
350569894,5.0,1,1.0,0.64,1.0
7014512,11.0,1,,,
522138202,1.0,51,1.0,0.96,2.0
28912705,10.0,1,,0.62,
565281208,1.0,1,,,
565282064,1.0,1,1.0,0.94,1.0
312189009,5.0,10,0.5,0.95,1.0
80040525,8.0,1,,,
565474330,1.0,1,,0.5,
565474643,1.0,1,0.5,0.0,3.0
577507547,1.0,265,1.0,1.0,2.0
460047164,3.0,301,0.98,0.97,2.0
3950352,12.0,9,1.0,0.98,0.0
28608553,10.0,1,,,
17316403,10.0,1,0.9,0.71,0.0
117929513,8.0,1,,,
73991063,9.0,1,1.0,0.95,0.0
115815700,8.0,1,1.0,0.79,0.0
52241905,9.0,3,1.0,0.97,0.0
560722762,1.0,9,0.6,1.0,1.0
229398079,6.0,1,,,
162276514,7.0,37,1.0,0.97,2.0
5520738,12.0,1,,0.6,
565477324,1.0,1,1.0,0.91,1.0
309243009,5.0,12,1.0,0.93,1.0
560722762,1.0,9,0.6,1.0,1.0
536085019,1.0,25,1.0,0.99,1.0
560722762,1.0,9,0.6,1.0,1.0
560722762,1.0,9,0.6,1.0,1.0
441442628,3.0,3,1.0,1.0,1.0
388678243,4.0,1,,,
560722762,1.0,9,0.6,1.0,1.0
565474963,1.0,1,,1.0,
376615910,4.0,1,1.0,0.83,1.0
410701888,3.0,1,,1.0,
501490042,2.0,18,,,
327033820,5.0,1,1.0,0.64,1.0
7060918,11.0,1,,,
87725008,8.0,1,,0.0,
148016159,7.0,1,,0.6,
124957215,8.0,1,0.7,0.34,0.0
450035220,3.0,2,1.0,1.0,1.0
4127354,12.0,1,1.0,0.89,0.0
394895382,4.0,1,,,
28167940,10.0,2,0.0,0.0,3.0
517087896,2.0,14,0.99,0.99,1.0
12103251,11.0,1,,0.0,
93916572,8.0,6,1.0,0.98,0.0
141282076,7.0,1,,,
99040006,8.0,98,1.0,1.0,2.0
572600807,1.0,6,1.0,0.86,1.0
64114502,9.0,1,,0.54,
84284215,8.0,1,0.5,0.0,3.0
560722762,1.0,9,0.6,1.0,1.0
560722762,1.0,9,0.6,1.0,1.0
259339691,6.0,41,1.0,1.0,2.0
174593621,7.0,1,,0.71,
18021249,10.0,1,1.0,1.0,0.0
565645313,1.0,1,,,
361559075,4.0,1,1.0,0.7,1.0
10248664,11.0,46,1.0,0.98,2.0
506991399,2.0,1,1.0,,3.0
335998296,5.0,183,1.0,1.0,2.0
565489851,1.0,1,,,
105304791,8.0,1,,,
4362647,12.0,1,1.0,0.63,0.0
132339903,8.0,1,1.0,0.91,0.0
210284467,6.0,1,0.5,0.33,3.0
565391728,1.0,2,1.0,1.0,1.0
23281155,10.0,1,1.0,0.75,0.0
31916834,10.0,1,0.0,0.2,3.0
410030324,3.0,1,,1.0,
30054524,10.0,1,,,
18904596,10.0,1,,1.0,
461337094,3.0,1,1.0,0.99,1.0
66719835,9.0,1,0.5,0.32,3.0
175607070,7.0,1,1.0,0.91,0.0
565528229,1.0,1,1.0,1.0,1.0
37391030,9.0,2,1.0,1.0,0.0
31785201,10.0,1,,,
28313443,10.0,130,1.0,1.0,2.0
47250090,9.0,1,,0.2,
259339691,6.0,41,1.0,1.0,2.0
385139008,4.0,9,1.0,1.0,1.0
27202729,10.0,1,1.0,0.5,0.0
193397737,7.0,67,0.98,0.95,2.0
67292128,9.0,1,,0.5,
48456381,9.0,1,1.0,0.6,0.0
508100042,2.0,1,1.0,1.0,1.0
63837450,9.0,1,,,
565464589,1.0,1,,0.0,
473322549,2.0,18,1.0,1.0,1.0
65636398,9.0,1,1.0,1.0,0.0
108711765,8.0,1,,,
503331047,2.0,54,0.98,0.99,2.0
514865728,2.0,10,1.0,1.0,1.0
514865728,2.0,10,1.0,1.0,1.0
514865728,2.0,10,1.0,1.0,1.0
37552893,9.0,1,,,
7937997,11.0,6,1.0,0.99,0.0
565136060,1.0,1,,,
539634026,1.0,1,1.0,1.0,1.0
347749277,5.0,1,,0.03,
186924641,7.0,1,1.0,0.26,0.0
52241905,9.0,3,1.0,0.97,0.0
258142478,6.0,6,,0.5,
314994947,5.0,851,0.97,0.98,2.0
7727032,11.0,1,,0.33,
561147997,1.0,1,1.0,0.96,1.0
70525630,9.0,1,1.0,0.42,0.0
22805631,10.0,42,0.86,0.46,0.0
20639345,10.0,1,,0.0,
308408246,5.0,1,1.0,0.96,1.0
565478161,1.0,1,,1.0,
172649335,7.0,2,,1.0,
531836550,1.0,1,,,
103510155,8.0,2,,,
314994947,5.0,851,0.97,0.98,2.0
11593703,11.0,50,1.0,0.99,2.0
115627839,8.0,1,,1.0,
421224072,3.0,1,,,
4342723,12.0,58,0.96,0.88,2.0
434895890,3.0,27,,,
37057507,9.0,1,1.0,0.33,0.0
3133181,12.0,6,1.0,1.0,0.0
209201354,6.0,1,,,
416161041,3.0,1,1.0,0.97,1.0
6739556,12.0,1,1.0,0.0,0.0
562078614,1.0,1,1.0,1.0,1.0
169321468,7.0,1,,,
34019676,10.0,1,1.0,0.78,0.0
14042294,11.0,1,,,
199515687,6.0,1,,0.14,
207112537,6.0,1,,0.58,
541426583,1.0,1,,,
10912698,11.0,6,0.94,1.0,0.0
14079616,11.0,1,1.0,0.75,0.0
37903006,9.0,1,,,
100616880,8.0,1,,0.5,
5389740,12.0,1,1.0,0.68,0.0
45188859,9.0,2,,0.55,
4342723,12.0,58,0.96,0.88,2.0
565297972,1.0,1,,0.6,
489964484,2.0,117,1.0,0.96,2.0
1862452,13.0,17,0.93,0.65,0.0
4342723,12.0,58,0.96,0.88,2.0
17154092,10.0,1,,0.05,
20816906,10.0,40,1.0,0.94,2.0
563780743,1.0,1,1.0,1.0,1.0
54192890,9.0,1,0.88,0.67,0.0
132765858,8.0,1,1.0,0.8,0.0
97477811,8.0,2,0.91,0.88,0.0
36587564,9.0,1,,,
554150595,1.0,29,1.0,0.97,1.0
441955511,3.0,2,1.0,,3.0
77869252,9.0,2,0.75,0.14,3.0
8064727,11.0,1,,,
287118692,5.0,1,1.0,0.98,1.0
4342723,12.0,58,0.96,0.88,2.0
99543048,8.0,1,0.42,0.18,3.0
74124200,9.0,1,0.0,0.0,3.0
771751,13.0,1,1.0,0.6,0.0
4342723,12.0,58,0.96,0.88,2.0
565683599,1.0,1,0.0,0.0,3.0
38245309,9.0,2,,0.67,
10564443,11.0,1,1.0,1.0,0.0
565764321,1.0,1,1.0,1.0,1.0
241715943,6.0,1,1.0,1.0,1.0
274093820,5.0,1,0.0,0.67,3.0
439866013,3.0,1,,,
159815719,7.0,1,,0.92,
2235942,13.0,2,,,
1215154,13.0,2,0.9,0.8,0.0
209700677,6.0,1,,,
29459383,10.0,1,,1.0,
22003983,10.0,1,,,
5397366,12.0,1,,0.67,
554150595,1.0,29,1.0,0.97,1.0
33889201,10.0,407,0.89,0.98,2.0
33889201,10.0,407,0.89,0.98,2.0
33889201,10.0,407,0.89,0.98,2.0
335998296,5.0,183,1.0,1.0,2.0
258142478,6.0,6,,0.5,
46848570,9.0,1,,,
455322283,3.0,4,0.4,0.99,1.0
300558621,5.0,1,,,
49797224,9.0,1,0.8,1.0,0.0
455322283,3.0,4,0.4,0.99,1.0
455322283,3.0,4,0.4,0.99,1.0
257597858,6.0,23,1.0,0.98,2.0
476203524,2.0,49,1.0,0.99,2.0
199131339,6.0,1,,,
541345424,1.0,163,1.0,0.99,2.0
309243009,5.0,12,1.0,0.93,1.0
216274883,6.0,1,1.0,1.0,1.0
6331976,12.0,1,1.0,0.91,0.0
222375907,6.0,68,1.0,1.0,2.0
43705640,9.0,1,,,
122606,15.0,2,,0.93,
254304250,6.0,1,,1.0,
313675124,5.0,1,0.0,0.75,3.0
533144825,1.0,1,1.0,0.73,1.0
234533193,6.0,2,1.0,1.0,1.0
427352351,3.0,1,,,
455322283,3.0,4,0.4,0.99,1.0
324959699,5.0,19,1.0,0.98,2.0
434502880,3.0,1,1.0,0.98,1.0
114477329,8.0,1,1.0,1.0,0.0
203095789,6.0,2,0.9,0.66,0.0
312190458,5.0,2,0.5,0.86,1.0
20299011,10.0,1,,,
274685500,5.0,53,0.99,0.96,2.0
407306242,4.0,1,1.0,0.92,1.0
90658802,8.0,1,1.0,0.89,0.0
145383142,7.0,1,1.0,0.0,0.0
84627590,8.0,27,1.0,0.99,2.0
564944146,1.0,1,,,
517515174,2.0,102,1.0,0.05,2.0
565833770,1.0,1,1.0,0.5,1.0
565832225,1.0,1,,0.58,
522138202,1.0,51,1.0,0.96,2.0
77707308,9.0,1,0.89,0.67,0.0
49081740,9.0,1,0.33,0.06,3.0
3128641,12.0,1,,,
23611621,10.0,1,,1.0,
67559600,9.0,1,,,
433656944,3.0,5,1.0,0.71,1.0
35604498,10.0,1,,,
564070009,1.0,1,,1.0,
1112584,13.0,167,0.95,0.79,2.0
69261599,9.0,1,,,
75327066,9.0,1,,,
564251645,1.0,132,0.91,0.98,2.0
46493099,9.0,1,,,
10299402,11.0,1,,0.93,
24288995,10.0,2,1.0,1.0,0.0
75782552,9.0,1,,,
565834913,1.0,1,,1.0,
12703659,11.0,1,,,
4896850,12.0,1,,0.4,
541345424,1.0,163,1.0,0.99,2.0
565840689,1.0,1,,,
259201407,6.0,1,1.0,0.82,0.0
5940810,12.0,1,,0.0,
577507547,1.0,265,1.0,1.0,2.0
7560769,11.0,1,,0.33,
354441148,4.0,1,,0.36,
545618851,1.0,54,,,
34203834,10.0,1,,1.0,
494129375,2.0,1,,,
179013722,7.0,28,0.07,0.43,3.0
102252251,8.0,1,0.0,0.0,3.0
73727837,9.0,1,,,
565713444,1.0,1,,1.0,
565521205,1.0,1,,1.0,
26473524,10.0,1,1.0,0.35,0.0
564251645,1.0,132,0.91,0.98,2.0
564251645,1.0,132,0.91,0.98,2.0
564251645,1.0,132,0.91,0.98,2.0
564251645,1.0,132,0.91,0.98,2.0
564251645,1.0,132,0.91,0.98,2.0
146442861,7.0,5,1.0,0.99,0.0
125422921,8.0,1,,1.0,
7017336,11.0,1,,1.0,
172638220,7.0,1,,0.5,
6900160,12.0,1,,1.0,
37781851,9.0,1,,1.0,
73272897,9.0,1,1.0,,0.0
27838614,10.0,1,,0.5,
312187635,5.0,13,1.0,1.0,1.0
312187635,5.0,13,1.0,1.0,1.0
312187635,5.0,13,1.0,1.0,1.0
312187635,5.0,13,1.0,1.0,1.0
312187635,5.0,13,1.0,1.0,1.0
315240317,5.0,29,0.81,0.92,2.0
7381367,11.0,1,0.67,1.0,0.0
245844815,6.0,96,0.93,1.0,2.0
51567288,9.0,171,1.0,0.99,2.0
234533193,6.0,2,1.0,1.0,1.0
539532664,1.0,70,1.0,1.0,2.0
452114945,3.0,1,,1.0,
407020667,4.0,1,,,
558197315,1.0,11,1.0,0.98,1.0
98250081,8.0,1,0.0,0.37,3.0
405387033,4.0,1,1.0,0.5,1.0
481840224,2.0,1,,0.67,
21526491,10.0,1,,,
269849643,5.0,4,1.0,1.0,1.0
517689941,2.0,1,,,
312187635,5.0,13,1.0,1.0,1.0
27145111,10.0,1,,,
565737593,1.0,1,0.67,,3.0
255307246,6.0,1,,,
514865728,2.0,10,1.0,1.0,1.0
514865728,2.0,10,1.0,1.0,1.0
247956372,6.0,1,,,
408707692,3.0,1,0.9,1.0,1.0
264887898,6.0,1,,,
563103120,1.0,4,1.0,1.0,1.0
503584886,2.0,1,1.0,0.37,1.0
70822905,9.0,1,1.0,0.97,0.0
346556538,5.0,1,1.0,0.0,0.0
60400985,9.0,1,1.0,0.85,0.0
103672185,8.0,1,,,
49470660,9.0,1,,1.0,
173626511,7.0,1,0.0,0.0,3.0
202669360,6.0,1,,1.0,
412251451,3.0,1,,0.0,
8345220,11.0,5,1.0,0.98,0.0
36120497,10.0,1,,0.8,
17356336,10.0,1,,,
552959686,1.0,28,0.97,0.95,1.0
250502056,6.0,1,,0.39,
131723,15.0,1,,,
1112584,13.0,167,0.95,0.79,2.0
3062689,12.0,1,1.0,0.7,0.0
86130853,8.0,1,1.0,0.5,0.0
539532664,1.0,70,1.0,1.0,2.0
24505463,10.0,1,,0.81,
541345424,1.0,163,1.0,0.99,2.0
656613870,0.0,167,1.0,1.0,2.0
344690916,5.0,1,1.0,0.88,1.0
22620848,10.0,1,1.0,0.6,0.0
565864451,1.0,1,1.0,0.0,1.0
388502626,4.0,2,,1.0,
47563243,9.0,13,1.0,0.97,0.0
64269976,9.0,1,1.0,1.0,0.0
23332276,10.0,1,0.8,0.6,0.0
34456654,10.0,1,,,
535379011,1.0,1,,0.8,
566084859,1.0,1,1.0,1.0,1.0
66152313,9.0,8,0.92,0.94,0.0
566097356,1.0,1,,0.46,
1720609,13.0,1,,,
566080048,1.0,1,1.0,0.94,1.0
19758960,10.0,1,0.5,0.0,3.0
566133401,1.0,1,,,
88463833,8.0,1,,,
24839736,10.0,1,1.0,0.68,0.0
565933973,1.0,1,,,
514845,14.0,1,,1.0,
541345424,1.0,163,1.0,0.99,2.0
10012221,11.0,1,1.0,0.6,0.0
36600129,9.0,1,1.0,0.38,0.0
565874703,1.0,1,,,
17509640,10.0,1,,,
565878121,1.0,1,,,
8512009,11.0,1,1.0,1.0,0.0
258306565,6.0,1,,,
112105648,8.0,1,1.0,0.88,0.0
197287664,6.0,1,0.5,0.26,3.0
186423516,7.0,1,0.96,0.94,0.0
105935051,8.0,11,1.0,1.0,0.0
15612118,11.0,1,1.0,0.5,0.0
22805631,10.0,42,0.86,0.46,0.0
53116245,9.0,1,,,
498913176,2.0,1,,,
212259946,6.0,1,,0.22,
58741807,9.0,1,1.0,0.0,0.0
106362349,8.0,1,1.0,1.0,0.0
13555833,11.0,1,,0.0,
37207089,9.0,1,1.0,0.89,0.0
37606331,9.0,1,0.88,0.5,0.0
47523914,9.0,1,,,
259339691,6.0,41,1.0,1.0,2.0
12563689,11.0,1,1.0,1.0,0.0
541345424,1.0,163,1.0,0.99,2.0
125797498,8.0,103,0.91,1.0,2.0
349252514,5.0,1,,,
30299685,10.0,1,,,
18132354,10.0,1,,0.33,
36104442,10.0,1,,0.43,
565885053,1.0,1,,,
46447579,9.0,1,0.5,0.17,3.0
566224140,1.0,1,0.8,0.87,1.0
